,cell.ID,nucleus.x,nucleus.y,CD15.score.normalized,CK.score.normalized,CD3.score.normalized,CD11c.score.normalized,CD20.score.normalized,CD163.score.normalized,tissue.type,in.ROI.adipose_tissue,in.ROI.necrosis,in.ROI.tumor_tissue
23390,25040,10976.07,46595.28,0.06,1.14,0.52,0.09,0.58,0.0,tumor,False,False,True
23391,25041,11052.27,46744.96,0.0,0.0,0.26,0.0,0.19,1.46,stroma,False,False,True
23392,25042,10798.86,46928.85,0.01,1.82,0.18,0.34,0.49,0.38,tumor,False,False,True
23393,25044,10652.49,46754.33,0.48,0.57,3.84,0.21,0.27,3.24,tumor,False,False,True
23394,25045,10773.68,46581.14,0.23,1.34,0.31,0.39,0.45,0.87,tumor,False,False,True
23395,25046,11144.24,46604.04,0.12,0.0,0.36,0.0,0.15,0.01,stroma,False,False,True
23396,25048,10760.23,46639.97,0.0,1.67,4.44,0.43,0.5,0.59,tumor,False,False,True
23397,25049,10884.49,46516.1,0.34,0.48,0.54,0.11,0.06,0.21,stroma,False,False,True
23398,25050,10827.76,46899.37,0.3,0.86,0.22,0.42,0.37,0.0,tumor,False,False,True
23399,25052,11042.49,46991.09,0.0,0.8,0.32,0.45,0.39,0.07,stroma,False,False,True
23400,25053,10803.86,46728.69,0.35,0.2,3.03,0.38,0.16,1.56,stroma,False,False,True
23401,25054,11150.71,46772.32,0.18,0.44,0.29,0.0,0.2,0.66,stroma,False,False,True
23402,25055,10810.49,47041.41,0.0,1.1,4.08,0.36,0.23,0.06,stroma,False,False,True
23403,25056,10673.36,46878.59,0.38,2.34,0.25,0.19,0.42,3.01,tumor,False,False,True
23404,25057,10820.13,46632.15,0.06,0.15,3.83,0.29,0.37,3.13,stroma,False,False,True
23405,25058,10615.1,46514.68,0.17,1.32,1.25,0.51,0.3,0.42,tumor,False,False,True
23406,25059,11108.15,47010.35,0.04,0.51,0.0,0.95,0.35,0.26,tumor,False,False,True
23407,25060,11125.37,47033.19,0.17,0.87,0.0,0.0,0.45,1.98,tumor,False,False,True
23408,25061,11150.63,46725.0,0.21,0.28,0.29,0.0,0.3,2.11,stroma,False,False,True
23409,25062,10984.38,46655.14,0.3,1.3,0.1,0.39,0.59,3.99,tumor,False,False,True
23410,25063,10832.85,46947.47,0.18,1.54,0.15,0.15,0.37,0.32,tumor,False,False,True
23411,25065,10678.24,46816.82,0.3,1.71,0.12,0.09,0.39,0.31,tumor,False,False,True
23412,25066,10914.14,46977.56,0.34,1.85,0.75,0.02,0.6,2.13,tumor,False,False,True
23413,25067,10737.66,46909.55,0.0,1.31,0.08,0.73,0.5,2.63,tumor,False,False,True
23414,25068,11048.29,46805.86,0.11,0.52,0.41,0.69,0.23,0.45,stroma,False,False,True
23415,25069,10737.72,46574.13,0.28,1.75,0.26,0.0,0.25,1.73,stroma,False,False,True
23416,25070,11038.31,46546.72,0.38,1.88,0.45,0.39,0.38,0.17,stroma,False,False,True
23417,25071,10900.62,46875.81,0.23,0.14,3.24,0.11,0.51,3.27,stroma,False,False,True
23418,25072,10588.57,46927.48,0.0,0.94,0.93,0.5,0.33,0.41,tumor,False,False,True
23419,25073,10782.38,46872.97,0.02,1.32,0.0,0.08,0.48,0.7,tumor,False,False,True
23420,25074,10677.1,46922.63,0.0,1.38,0.47,0.42,0.27,0.43,tumor,False,False,True
23421,25077,10793.16,46583.21,0.56,0.0,2.12,0.59,0.37,2.1,stroma,False,False,True
23422,25079,10601.76,46944.71,0.0,1.97,0.96,0.37,0.24,0.49,tumor,False,False,True
23423,25080,10785.84,46715.51,0.39,0.45,0.3,0.57,0.25,0.92,stroma,False,False,True
23424,25082,10661.59,46577.65,0.23,3.76,0.89,0.37,0.68,0.01,tumor,False,False,True
23425,25083,11008.37,46456.27,0.34,0.62,0.39,0.04,0.18,0.0,stroma,False,False,True
23426,25084,11160.74,46590.55,0.0,1.18,0.4,0.15,0.35,0.29,stroma,False,False,True
23427,25086,11020.48,46652.21,0.33,1.04,0.13,0.0,0.31,2.17,stroma,False,False,True
23428,25088,10793.85,46469.78,0.31,0.23,0.37,0.35,0.18,2.1,stroma,False,False,True
23429,25090,11157.78,46881.69,0.14,1.55,0.34,0.45,0.38,0.13,tumor,False,False,True
23430,25091,10582.42,46476.01,0.0,0.58,0.3,0.0,0.36,0.37,tumor,False,False,True
23431,25092,10854.33,47006.72,0.04,0.51,1.78,0.0,0.2,0.9,stroma,False,False,True
23432,25093,11092.47,46821.62,0.32,0.69,0.67,0.29,0.28,0.05,tumor,False,False,True
23433,25094,10920.81,46637.51,0.07,1.45,0.38,0.25,0.33,0.78,stroma,False,False,True
23434,25096,10908.16,46772.27,0.08,1.42,0.34,0.08,0.3,0.76,stroma,False,False,True
23435,25097,10962.59,46545.8,0.05,1.5,0.36,0.05,0.44,3.29,stroma,False,False,True
23436,25098,11019.63,46753.61,0.0,0.0,0.49,0.05,0.24,0.18,stroma,False,False,True
23437,25099,11082.87,46794.98,0.29,1.15,0.18,0.42,0.31,0.82,stroma,False,False,True
23438,25100,11146.11,46900.84,0.29,2.69,1.63,0.0,0.37,2.82,tumor,False,False,True
23439,25101,10763.91,47037.6,0.0,1.44,1.99,0.18,0.16,0.22,tumor,False,False,True
23440,25102,10629.67,46693.09,0.0,0.48,4.05,0.07,0.28,1.34,stroma,False,False,True
23441,25103,10724.69,46614.64,0.3,2.22,0.54,0.55,0.67,3.42,tumor,False,False,True
23442,25104,10971.65,46650.26,0.09,1.84,4.91,0.48,0.32,1.4,stroma,False,False,True
23443,25105,10719.57,46904.08,0.0,0.54,0.04,0.24,0.39,1.14,tumor,False,False,True
23444,25106,10889.14,46479.35,0.0,0.15,0.22,0.15,0.21,0.0,stroma,False,False,True
23445,25107,11151.09,47021.9,0.25,0.97,0.49,0.48,0.44,3.33,tumor,False,False,True
23446,25108,10907.71,46738.65,0.1,2.04,0.26,0.0,0.34,0.0,tumor,False,False,True
23447,25109,11089.48,47008.49,0.05,1.11,0.31,0.08,0.36,0.38,tumor,False,False,True
23448,25110,11042.97,46997.15,0.0,0.78,0.22,0.22,0.39,0.07,stroma,False,False,True
23449,25111,11061.07,46591.21,0.15,0.57,0.22,0.16,0.16,0.33,stroma,False,False,True
23450,25112,11111.06,47001.2,0.38,1.24,0.21,0.0,0.31,0.0,tumor,False,False,True
23451,25113,11131.45,46783.63,0.0,1.24,0.4,0.12,0.35,0.47,stroma,False,False,True
23452,25114,10790.67,46454.66,0.2,0.95,0.56,0.0,0.11,0.0,stroma,False,False,True
23453,25115,10861.07,46975.81,0.09,1.58,0.38,0.0,0.38,2.47,tumor,False,False,True
23454,25116,10697.81,46951.96,0.48,0.67,0.83,0.0,0.13,0.25,stroma,False,False,True
23455,25117,10949.24,46779.27,0.05,0.85,0.5,0.03,0.35,0.42,tumor,False,False,True
23456,25118,10653.41,46913.05,0.14,0.4,0.53,0.44,0.31,0.13,tumor,False,False,True
23457,25119,11115.62,46518.53,0.34,1.22,0.34,0.08,0.63,3.81,stroma,False,False,True
23458,25120,10779.64,46934.19,0.37,1.27,0.02,0.0,0.38,0.17,tumor,False,False,True
23459,25121,10686.34,46712.26,0.39,1.16,0.24,0.12,0.33,0.28,stroma,False,False,True
23460,25122,11097.2,46857.51,0.2,0.56,0.14,0.53,0.25,1.78,tumor,False,False,True
23461,25123,11015.12,46485.16,0.25,0.0,9.75,0.22,0.19,0.88,stroma,False,False,True
23462,25124,10822.01,46929.95,0.0,0.57,0.16,0.66,0.38,0.33,tumor,False,False,True
23463,25125,10787.36,46550.14,0.26,0.72,0.34,0.37,0.37,0.07,tumor,False,False,True
23464,25126,10685.99,47021.13,0.09,1.14,2.11,0.93,0.29,0.14,stroma,False,False,True
23465,25127,10993.05,46471.83,0.26,0.0,2.69,0.31,0.69,0.3,stroma,False,False,True
23466,25128,11024.63,46617.11,0.47,0.56,0.52,0.49,0.45,0.89,tumor,False,False,True
23467,25129,10809.37,46558.54,0.25,1.4,0.48,0.19,0.39,0.05,tumor,False,False,True
23468,25130,10994.79,46591.0,0.21,1.11,0.27,0.0,0.26,0.08,stroma,False,False,True
23469,25132,10632.39,46533.07,0.0,2.04,0.67,0.48,0.86,3.39,tumor,False,False,True
23470,25133,10806.62,47021.99,0.0,0.35,3.33,0.11,0.16,0.86,stroma,False,False,True
23471,25134,10864.88,46984.05,0.16,1.07,2.57,0.31,0.33,3.21,tumor,False,False,True
23472,25135,11063.01,46606.03,0.0,0.25,0.4,0.5,0.2,0.22,stroma,False,False,True
23473,25136,10881.09,46791.24,0.02,0.85,2.92,0.0,0.16,0.73,stroma,False,False,True
23474,25137,10980.9,46636.35,0.0,0.0,0.26,0.01,0.2,0.25,stroma,False,False,True
23475,25138,11018.42,46818.13,0.12,1.41,0.39,0.57,0.33,0.0,tumor,False,False,True
23476,25139,11009.64,46766.84,0.0,1.41,0.27,0.0,0.14,0.55,stroma,False,False,True
23477,25141,10623.39,46903.56,0.06,0.51,2.61,0.0,0.15,0.34,stroma,False,False,True
23478,25142,10847.85,46811.85,0.0,1.56,0.5,0.22,0.5,2.46,stroma,False,False,True
23479,25143,10629.15,47022.5,0.24,0.8,3.73,0.25,0.32,0.0,stroma,False,False,True
23480,25145,10727.35,46832.32,0.27,1.56,0.18,0.07,0.42,0.19,tumor,False,False,True
23481,25146,10573.12,46918.58,0.12,0.62,0.34,0.48,0.18,0.39,stroma,False,False,True
23482,25147,11106.65,46859.84,0.08,0.97,0.22,0.34,0.41,2.71,tumor,False,False,True
23483,25149,10889.15,46788.09,0.02,1.52,0.08,0.04,0.34,2.22,stroma,False,False,True
23484,25151,10898.16,46452.78,0.0,0.0,1.99,0.58,0.19,0.18,stroma,False,False,True
23485,25152,10580.98,46930.98,0.0,0.36,2.2,0.75,0.24,0.35,tumor,False,False,True
23486,25153,11022.71,46632.13,0.0,0.63,0.1,0.0,0.3,0.0,stroma,False,False,True
23487,25154,10656.17,47028.48,0.27,0.78,4.85,0.0,0.17,0.39,stroma,False,False,True
23488,25155,10862.55,47038.72,0.23,0.0,0.45,0.14,0.13,0.0,stroma,False,False,True
23489,25156,10786.17,46608.19,0.0,0.99,3.68,0.6,0.3,0.65,stroma,False,False,True
23490,25157,10596.45,46778.35,0.16,0.9,1.25,0.0,0.4,1.18,stroma,False,False,True
23491,25158,10988.83,46489.73,0.31,0.84,0.8,0.84,1.33,1.56,stroma,False,False,True
23492,25159,11117.61,46833.76,0.07,1.27,0.4,0.75,0.38,0.67,tumor,False,False,True
23493,25160,11025.27,46479.66,0.53,0.55,0.29,0.39,0.31,0.58,stroma,False,False,True
23494,25161,11006.86,46484.84,0.34,0.42,0.39,0.64,0.26,2.88,stroma,False,False,True
23495,25162,10814.17,46469.61,0.63,1.34,0.64,0.0,0.22,0.44,stroma,False,False,True
23496,25163,10838.51,46828.2,0.26,0.44,1.12,0.0,0.42,0.62,tumor,False,False,True
23497,25164,10880.12,46796.67,0.14,1.22,0.43,0.35,0.38,1.86,stroma,False,False,True
23498,25165,10695.08,46748.86,0.09,1.45,0.33,0.31,0.39,1.15,tumor,False,False,True
23499,25166,10678.15,46934.07,0.33,0.46,5.73,0.1,0.22,0.16,stroma,False,False,True
23500,25167,10860.66,46751.35,0.0,1.9,0.35,0.21,0.28,0.57,tumor,False,False,True
23501,25168,11107.56,46754.56,0.0,0.56,0.31,0.33,0.28,1.54,tumor,False,False,True
23502,25169,11029.03,46644.97,0.0,1.96,0.34,0.0,0.23,0.43,stroma,False,False,True
23503,25170,10787.94,46589.57,0.24,1.07,1.92,0.0,1.11,1.67,stroma,False,False,True
23504,25171,10594.26,47024.57,0.25,0.09,4.0,0.24,0.1,0.0,stroma,False,False,True
23505,25172,11086.69,46925.34,0.74,1.33,0.59,0.19,0.27,1.13,tumor,False,False,True
23506,25173,10762.46,46707.31,0.06,0.0,1.65,0.53,0.25,0.6,stroma,False,False,True
23507,25174,10595.14,46661.36,0.54,0.0,0.54,0.22,0.06,0.05,stroma,False,False,True
23508,25175,11012.07,46801.07,0.0,1.75,0.27,0.37,0.38,0.28,tumor,False,False,True
23509,25176,10753.51,47000.59,0.01,0.32,1.87,0.47,0.09,0.02,stroma,False,False,True
23510,25177,10931.69,46888.95,0.4,0.87,0.21,0.72,0.52,4.11,stroma,False,False,True
23511,25178,10990.99,46982.33,0.0,0.86,0.16,0.07,0.38,0.76,stroma,False,False,True
23512,25180,10662.74,46524.83,0.0,0.94,0.15,0.15,0.3,0.19,stroma,False,False,True
23513,25183,11017.77,47034.17,0.13,1.32,0.63,0.37,0.51,2.54,tumor,False,False,True
23514,25184,10780.11,46607.85,0.1,0.92,1.81,0.37,0.49,3.17,stroma,False,False,True
23515,25186,10948.72,46641.31,0.18,2.23,0.13,0.14,0.48,3.18,tumor,False,False,True
23516,25187,10614.83,46651.06,0.0,1.25,6.82,0.17,0.21,1.92,tumor,False,False,True
23517,25188,10634.55,46715.36,0.27,1.39,0.06,0.38,0.34,3.39,stroma,False,False,True
23518,25189,11080.11,46593.22,0.37,1.57,0.32,0.35,0.36,0.53,stroma,False,False,True
23519,25190,10857.45,46790.57,0.42,0.96,1.41,0.0,0.32,1.21,stroma,False,False,True
23520,25191,10671.57,46648.92,0.32,0.5,0.3,0.43,0.89,4.33,tumor,False,False,True
23521,25193,10663.32,46847.75,0.44,1.24,0.8,0.44,0.46,2.59,tumor,False,False,True
23522,25195,10945.72,46757.72,0.09,0.99,0.27,0.25,0.43,0.0,tumor,False,False,True
23523,25196,10901.64,46820.74,0.15,0.81,0.47,0.48,0.34,0.0,stroma,False,False,True
23524,25197,11014.99,46531.88,0.36,1.07,0.45,0.07,0.89,0.39,tumor,False,False,True
23525,25198,10589.7,46953.75,0.27,1.11,1.39,0.0,0.31,1.15,stroma,False,False,True
23526,25199,10649.19,46629.97,0.0,0.24,0.63,0.0,0.23,0.7,tumor,False,False,True
23527,25200,11152.39,47411.41,0.13,3.12,4.41,0.81,0.93,3.43,tumor,False,False,True
23528,25201,10708.18,47190.88,0.0,1.6,0.27,0.27,0.21,3.17,stroma,False,False,True
23529,25202,10752.67,47174.31,0.29,0.77,2.19,0.19,0.31,0.8,tumor,False,False,True
23530,25203,10887.67,47280.15,0.2,0.56,2.37,0.11,0.18,0.0,stroma,False,False,True
23531,25204,11094.08,47442.35,0.22,1.58,0.53,0.11,0.48,1.96,tumor,False,False,True
23532,25205,11057.85,47225.55,0.0,1.63,4.96,0.34,0.32,0.13,tumor,False,False,True
23533,25206,10634.26,47188.09,0.0,1.36,2.89,0.42,0.22,1.53,tumor,False,False,True
23534,25207,10721.87,47399.51,0.47,0.72,0.67,0.84,0.65,0.24,stroma,False,False,True
23535,25208,11123.39,47178.49,0.0,0.64,0.64,0.33,0.19,0.83,stroma,False,False,True
23536,25209,10947.71,47505.83,0.0,0.58,0.95,0.0,0.16,0.23,stroma,False,False,True
23537,25210,11026.14,47491.52,0.0,2.7,0.76,0.35,0.76,0.07,tumor,False,False,True
23538,25211,11101.21,47558.03,0.0,1.34,0.62,0.16,0.36,0.0,stroma,False,False,True
23539,25212,10774.11,47153.06,0.15,0.94,4.67,0.46,0.26,0.47,tumor,False,False,True
23540,25213,10661.3,47327.69,0.11,0.89,2.5,0.11,0.12,0.15,stroma,False,False,True
23541,25214,10631.0,47103.75,0.09,0.9,0.45,0.42,0.49,0.94,stroma,False,False,True
23542,25215,10887.72,47281.76,0.02,0.71,2.66,0.08,0.38,2.02,tumor,False,False,True
23543,25216,10829.47,47185.23,0.25,1.4,6.87,0.57,0.44,1.0,tumor,False,False,True
23544,25217,10883.82,47124.99,0.19,1.14,0.6,0.63,0.25,0.26,stroma,False,False,True
23545,25218,10951.14,47446.39,0.13,1.55,2.34,0.43,1.55,0.34,tumor,False,False,True
23546,25219,10769.89,47531.32,0.0,1.37,0.7,0.28,0.11,0.4,stroma,False,False,True
23547,25220,11107.45,47340.66,0.0,0.77,2.49,0.46,0.4,1.07,tumor,False,False,True
23548,25221,10768.51,47368.89,0.31,1.82,1.59,0.2,0.36,1.26,tumor,False,False,True
23549,25222,11057.81,47276.99,0.14,0.57,0.22,0.28,0.24,0.08,stroma,False,False,True
23550,25223,10833.14,47597.16,0.11,1.05,1.16,0.0,0.71,0.11,stroma,False,False,True
23551,25224,10768.32,47178.05,0.06,0.46,0.01,0.13,0.26,1.74,stroma,False,False,True
23552,25225,11058.3,47321.88,0.0,2.6,1.82,0.08,0.41,0.23,tumor,False,False,True
23553,25226,10674.01,47582.76,0.25,0.82,0.46,0.0,0.21,1.07,stroma,False,False,True
23554,25227,10918.32,47041.0,0.0,1.07,2.19,0.58,0.31,1.24,tumor,False,False,True
23555,25228,10728.75,47361.93,0.0,0.75,1.53,0.04,0.22,0.0,stroma,False,False,True
23556,25229,11010.8,47491.96,0.0,1.1,0.62,0.22,0.39,0.0,tumor,False,False,True
23557,25230,11103.7,47316.48,0.05,0.77,0.35,0.05,0.2,0.67,tumor,False,False,True
23558,25231,10757.8,47242.2,0.0,1.26,3.75,0.3,0.33,2.02,tumor,False,False,True
23559,25232,10886.67,47514.02,0.0,1.22,2.93,0.05,0.22,0.18,stroma,False,False,True
23560,25233,10761.15,47080.69,0.0,0.59,1.3,0.06,0.35,0.06,stroma,False,False,True
23561,25234,10802.2,47596.23,0.0,1.06,1.04,0.26,0.31,0.16,stroma,False,False,True
23562,25235,10864.16,47393.89,0.09,1.5,0.83,0.53,0.47,0.06,tumor,False,False,True
23563,25236,10788.37,47400.13,0.11,0.84,1.0,0.0,0.21,0.86,stroma,False,False,True
23564,25237,10901.98,47530.79,0.47,0.87,3.3,0.42,0.73,2.41,stroma,False,False,True
23565,25238,10969.87,47081.99,0.06,0.95,0.57,0.15,0.24,1.92,stroma,False,False,True
23566,25239,10578.49,47048.96,0.16,0.61,0.57,0.48,0.4,0.14,stroma,False,False,True
23567,25240,11137.45,47404.16,0.22,1.55,0.08,0.08,0.42,1.26,tumor,False,False,True
23568,25241,10980.03,47575.55,0.28,1.37,0.42,0.57,0.3,0.12,stroma,False,False,True
23569,25242,10669.5,47325.4,0.0,1.78,0.65,0.24,0.43,0.24,stroma,False,False,True
23570,25243,10752.38,47375.07,0.16,1.52,3.08,0.32,0.29,0.59,tumor,False,False,True
23571,25244,10868.26,47042.85,0.0,1.56,0.65,0.29,0.63,0.6,tumor,False,False,True
23572,25245,11155.52,47269.19,0.36,0.68,1.13,0.47,0.06,0.66,stroma,False,False,True
23573,25246,10834.63,47594.03,0.0,1.18,0.47,0.71,0.09,0.2,stroma,False,False,True
23574,25247,10854.07,47425.58,0.0,1.12,1.8,0.0,0.35,0.49,stroma,False,False,True
23575,25248,11072.4,47151.5,0.04,1.36,1.26,0.06,0.17,2.68,tumor,False,False,True
23576,25249,10777.03,47118.1,0.33,0.07,3.21,0.15,0.23,0.21,stroma,False,False,True
23577,25250,10878.72,47436.3,0.25,0.67,0.71,0.3,0.26,0.28,stroma,False,False,True
23578,25251,10732.79,47318.83,0.1,0.65,0.65,0.04,0.39,0.27,tumor,False,False,True
23579,25252,10689.14,47526.06,0.0,1.19,1.08,0.0,0.17,0.02,stroma,False,False,True
23580,25253,10757.2,47619.41,0.0,0.44,0.78,0.23,0.27,0.5,stroma,False,False,True
23581,25254,10648.55,47155.86,0.0,1.96,0.97,0.7,0.27,1.45,tumor,False,False,True
23582,25255,10970.72,47220.77,0.0,0.0,0.28,0.0,0.04,0.22,stroma,False,False,True
23583,25256,11090.94,47626.12,0.52,1.46,0.92,0.19,0.14,0.94,stroma,False,False,True
23584,25257,10936.94,47206.57,0.24,1.01,1.32,0.14,0.23,1.15,tumor,False,False,True
23585,25258,11089.55,47460.6,0.13,1.29,2.68,0.06,0.27,0.07,stroma,False,False,True
23586,25259,10934.97,47053.84,0.0,1.79,3.45,0.8,0.39,3.36,tumor,False,False,True
23587,25260,10629.21,47581.03,0.07,1.64,3.86,0.0,0.21,0.86,tumor,False,False,True
23588,25261,10596.11,47466.74,0.0,0.2,1.57,0.42,0.18,0.87,stroma,False,False,True
23589,25262,10924.28,47295.98,0.0,1.62,1.07,0.4,0.28,0.4,tumor,False,False,True
23590,25263,10652.82,47243.34,0.13,1.13,1.22,0.11,0.39,0.74,tumor,False,False,True
23591,25264,10917.99,47459.38,0.22,1.46,3.09,0.94,0.43,2.0,tumor,False,False,True
23592,25265,10598.89,47122.66,0.03,0.41,0.27,0.0,0.19,1.6,stroma,False,False,True
23593,25266,11035.19,47159.71,0.49,1.76,0.79,0.05,0.17,0.05,tumor,False,False,True
23594,25267,10988.32,47148.39,0.05,2.75,3.95,0.48,0.64,2.26,tumor,False,False,True
23595,25268,10851.98,47095.76,0.14,1.14,1.21,0.0,0.1,0.9,stroma,False,False,True
23596,25269,11014.69,47304.73,0.21,0.51,0.4,0.18,0.44,0.26,tumor,False,False,True
23597,25270,11148.45,47261.67,0.04,2.16,0.44,0.47,0.23,0.3,tumor,False,False,True
23598,25271,10819.13,47124.33,0.0,0.33,1.05,0.03,0.19,0.24,stroma,False,False,True
23599,25272,10571.76,47335.93,0.12,0.65,0.38,0.5,0.4,0.21,tumor,False,False,True
23600,25273,10981.35,47547.89,0.0,0.55,4.78,0.08,0.37,0.09,stroma,False,False,True
23601,25274,10672.96,47531.1,0.47,0.0,0.23,0.0,0.25,1.69,stroma,False,False,True
23602,25275,10698.84,47512.68,0.1,1.48,0.75,0.37,0.38,0.32,stroma,False,False,True
23603,25276,10928.01,47080.52,0.03,1.65,3.9,0.57,0.44,1.2,tumor,False,False,True
23604,25277,10726.49,47216.28,0.39,1.65,3.0,0.13,0.4,3.69,tumor,False,False,True
23605,25278,10702.86,47409.91,0.2,0.87,0.8,0.69,0.42,0.17,tumor,False,False,True
23606,25279,10815.18,47293.27,0.06,0.02,1.3,0.12,0.13,0.62,stroma,False,False,True
23607,25280,10593.02,47280.5,0.25,1.41,0.75,0.0,0.11,0.66,stroma,False,False,True
23608,25281,11122.58,47127.05,0.12,1.33,1.26,0.1,0.18,0.67,tumor,False,False,True
23609,25282,10824.61,47380.89,0.1,0.72,0.28,0.33,0.25,0.62,stroma,False,False,True
23610,25283,10664.6,47246.03,0.78,1.28,1.13,0.45,0.73,0.5,stroma,False,False,True
23611,25284,10837.79,47593.83,0.15,1.77,0.24,0.0,0.16,0.0,tumor,False,False,True
23612,25285,10967.58,47490.85,0.0,1.89,0.44,0.07,0.26,1.05,tumor,False,False,True
23613,25286,10834.5,47310.51,0.07,0.38,2.8,0.34,0.24,0.46,stroma,False,False,True
23614,25287,11089.48,47219.48,0.56,0.0,0.74,0.62,0.24,0.0,stroma,False,False,True
23615,25288,11163.34,47059.71,0.31,0.78,2.59,0.15,0.27,2.51,tumor,False,False,True
23616,25289,10959.88,47316.49,0.12,1.2,1.63,0.05,0.38,7.08,tumor,False,False,True
23617,25290,10833.56,47600.67,0.29,1.08,0.97,0.74,1.29,1.0,tumor,False,False,True
23618,25291,10764.17,47066.68,0.04,0.29,0.86,0.61,0.15,0.31,stroma,False,False,True
23619,25292,10728.52,47475.07,0.08,1.19,0.53,0.04,0.18,0.0,stroma,False,False,True
23620,25293,11119.84,47291.23,0.28,1.3,0.44,0.01,0.48,1.36,tumor,False,False,True
23621,25294,10964.49,47620.67,0.18,0.9,0.35,0.23,0.18,0.39,stroma,False,False,True
23622,25295,11044.62,47512.01,0.07,1.83,0.5,0.43,0.18,0.18,stroma,False,False,True
23623,25296,11126.85,47227.52,0.1,1.96,1.18,0.32,0.29,0.0,tumor,False,False,True
23624,25297,11021.96,47255.99,0.25,1.49,0.56,0.5,0.39,0.66,tumor,False,False,True
23625,25298,10680.34,47173.16,0.51,0.41,3.33,0.0,0.26,0.37,stroma,False,False,True
23626,25299,10787.15,47210.76,0.29,1.92,0.62,0.67,0.51,0.08,tumor,False,False,True
23627,25300,10833.42,47580.08,0.15,0.94,2.6,0.33,0.13,0.28,stroma,False,False,True
23628,25301,10933.32,47558.41,0.27,1.1,0.65,0.0,0.28,0.0,stroma,False,False,True
23629,25302,10673.29,47426.74,0.35,0.0,0.94,0.31,0.07,0.58,stroma,False,False,True
23630,25303,11102.24,47249.05,0.21,0.79,3.12,0.08,0.22,0.14,tumor,False,False,True
23631,25304,10890.78,47481.6,0.1,0.74,0.65,0.02,0.12,0.27,stroma,False,False,True
23632,25305,10569.01,47613.62,0.0,0.27,1.02,0.15,0.24,0.15,stroma,False,False,True
23633,25306,10679.75,47169.18,0.09,0.05,3.11,0.0,0.22,0.04,stroma,False,False,True
23634,25307,10836.16,47194.05,0.07,1.7,0.57,0.0,0.39,0.58,tumor,False,False,True
23635,25308,10779.4,47581.19,0.0,1.8,1.64,0.09,0.11,0.67,stroma,False,False,True
23636,25309,10688.42,47441.05,0.12,0.41,0.6,0.08,0.09,0.11,stroma,False,False,True
23637,25310,11047.19,47301.17,0.0,1.33,4.88,0.33,0.14,0.24,stroma,False,False,True
23638,25311,10976.0,47344.43,0.15,1.24,0.38,0.33,0.16,0.1,stroma,False,False,True
23639,25312,10769.28,47087.13,0.37,0.53,0.84,0.39,0.47,0.37,stroma,False,False,True
23640,25313,10836.54,47613.44,0.0,0.33,1.96,0.22,0.15,0.22,stroma,False,False,True
23641,25314,10684.85,47078.26,0.23,0.52,2.16,0.0,0.1,0.0,stroma,False,False,True
23642,25315,10644.8,47509.57,0.28,0.91,2.78,0.0,0.15,0.52,stroma,False,False,True
23643,25316,11028.87,47053.6,3.15,0.92,0.68,0.21,0.29,2.07,tumor,False,False,True
23644,25317,11086.55,47624.64,0.32,1.27,1.0,0.09,0.09,0.24,stroma,False,False,True
23645,25318,10738.41,47250.58,0.55,0.7,0.66,0.0,0.38,2.25,stroma,False,False,True
23646,25319,10884.49,47093.49,0.13,1.29,1.03,0.0,0.1,0.83,stroma,False,False,True
23647,25320,10833.21,47508.11,0.21,0.87,0.68,0.0,0.47,0.1,stroma,False,False,True
23648,25321,10874.05,47570.05,0.0,1.36,1.35,0.77,0.44,0.35,stroma,False,False,True
23649,25322,10939.21,47185.79,0.1,0.83,1.09,0.23,0.47,4.01,tumor,False,False,True
23650,25323,11169.44,47399.82,0.0,1.69,0.79,0.36,0.9,1.02,tumor,False,False,True
23651,25324,10572.62,47123.37,0.12,1.29,2.49,0.28,0.18,0.0,stroma,False,False,True
23652,25325,10825.35,47099.93,0.27,1.67,2.69,0.0,0.27,0.26,stroma,False,False,True
23653,25326,11008.13,47415.33,0.51,0.34,0.42,0.48,0.3,3.35,tumor,False,False,True
23654,25327,10785.41,47446.0,0.06,0.61,2.26,0.0,0.18,0.37,stroma,False,False,True
23655,25328,10825.85,47475.37,0.0,0.83,0.87,0.1,0.19,0.86,stroma,False,False,True
23656,25329,10944.68,47530.89,0.34,0.65,0.86,0.33,0.37,1.35,stroma,False,False,True
23657,25330,10948.99,47274.19,0.0,0.39,0.49,0.27,0.09,0.02,stroma,False,False,True
23658,25331,10912.17,47242.59,0.51,1.43,3.49,0.23,0.36,0.53,tumor,False,False,True
23659,25332,10833.34,47336.29,0.36,2.1,0.82,0.74,0.37,1.22,tumor,False,False,True
23660,25333,11024.83,47266.93,0.21,1.12,0.52,0.62,0.24,0.54,tumor,False,False,True
