,cell.ID,nucleus.x,nucleus.y,CD4.score.normalized,CK.score.normalized,CD3.score.normalized,CD56.score.normalized,CD8.score.normalized,FOXP3.score.normalized,tissue.type,in.ROI.adipose_tissue,in.ROI.tumor_tissue
42260,56216,13841.83,40094.42,0.26,0.2,0.0,0.04,0.0,0.07,stroma,False,True
42261,56217,14261.28,40388.72,0.43,2.26,0.0,0.15,0.16,0.39,tumor,False,True
42262,56218,13829.92,40040.63,0.33,2.27,0.05,0.1,0.0,0.0,tumor,False,False
42263,56219,13988.72,40052.55,0.0,2.38,0.0,0.09,0.35,0.07,tumor,False,True
42264,56220,14326.29,40155.33,0.0,1.1,0.0,0.12,0.0,0.0,stroma,False,True
42265,56221,14166.31,39900.39,0.85,1.08,0.04,0.21,0.0,0.13,tumor,False,True
42266,56222,13934.41,40047.77,0.05,2.12,0.0,0.08,0.01,0.08,tumor,False,True
42267,56223,14008.79,40048.68,0.0,2.44,0.0,0.01,0.0,0.12,tumor,False,True
42268,56224,14037.43,40192.83,0.0,1.27,0.0,0.07,0.0,0.24,tumor,False,True
42269,56225,13920.32,39991.85,0.08,2.46,0.0,0.11,0.14,0.3,tumor,False,True
42270,56226,14346.0,39946.44,0.01,1.94,0.0,0.1,0.0,0.06,tumor,False,True
42271,56227,13848.04,40048.13,0.38,2.6,0.0,0.15,0.07,0.0,tumor,False,True
42272,56228,14161.33,40030.92,0.0,1.82,0.0,0.08,0.12,0.0,tumor,False,True
42273,56229,14253.49,40278.82,0.1,1.51,0.0,0.1,0.0,0.06,tumor,False,True
42274,56230,14205.94,40112.38,0.21,0.0,0.06,0.03,0.0,0.04,stroma,False,True
42275,56231,14008.28,40097.79,0.1,2.55,0.03,0.21,0.14,0.15,tumor,False,True
42276,56232,14140.89,40160.24,0.2,1.66,0.0,0.15,0.0,0.39,tumor,False,True
42277,56233,14034.88,40147.32,0.0,1.73,0.07,0.21,0.0,0.23,tumor,False,True
42278,56234,13930.89,39844.04,0.0,3.08,0.07,0.11,0.1,0.23,tumor,False,True
42279,56235,14362.78,40195.44,0.0,1.3,0.09,0.17,0.18,0.0,tumor,False,True
42280,56236,14183.9,40201.39,0.38,1.66,0.06,0.05,0.0,0.0,tumor,False,True
42281,56237,13955.26,39843.97,0.26,2.98,0.07,0.18,0.13,0.23,tumor,False,True
42282,56238,14184.28,39980.42,0.29,1.83,0.09,0.22,0.0,0.0,tumor,False,True
42283,56239,14161.09,40327.01,0.66,0.0,0.0,0.15,0.37,0.32,stroma,False,True
42284,56240,14004.26,40393.02,0.0,1.85,0.07,0.16,0.11,0.0,tumor,False,True
42285,56241,14229.18,39987.26,0.4,1.91,0.0,0.15,0.02,0.0,tumor,False,True
42286,56242,14255.51,40133.74,0.0,2.37,0.09,0.09,0.04,0.0,tumor,False,True
42287,56243,13818.25,39972.54,0.0,1.7,0.0,0.16,0.38,0.0,tumor,False,False
42288,56244,14164.06,39840.88,0.05,2.19,0.0,0.1,0.31,0.0,tumor,False,True
42289,56245,14213.6,39929.98,0.38,2.18,0.0,0.2,0.0,0.15,tumor,False,True
42290,56246,14026.68,39869.73,0.15,2.69,0.2,0.1,0.0,0.0,tumor,False,True
42291,56247,14255.35,39937.63,0.25,2.07,0.11,0.1,0.29,0.0,tumor,False,True
42292,56248,14260.27,40280.53,0.12,1.53,0.42,0.15,0.33,0.01,tumor,False,True
42293,56249,14246.56,39866.11,0.0,0.15,0.21,0.19,0.48,0.14,stroma,False,True
42294,56250,14243.06,40077.72,0.0,2.69,0.0,0.12,0.0,0.0,tumor,False,True
42295,56251,14239.79,40344.57,0.0,1.88,0.0,0.27,0.23,0.16,tumor,False,True
42296,56252,14246.23,40302.12,0.42,2.27,0.02,0.14,0.09,0.12,tumor,False,True
42297,56253,14285.27,39999.23,0.39,2.41,0.0,0.12,0.14,0.3,tumor,False,True
42298,56254,14078.22,40184.65,0.28,1.84,0.15,0.14,0.46,0.0,tumor,False,True
42299,56255,14270.31,40147.49,0.11,2.18,0.01,0.13,0.0,0.43,tumor,False,True
42300,56256,13996.84,40039.89,0.0,2.09,0.13,0.15,0.0,0.09,tumor,False,True
42301,56257,13964.53,39998.05,0.0,2.39,0.04,0.19,0.0,0.27,tumor,False,True
42302,56258,14174.49,40041.78,0.0,2.05,0.07,0.09,0.48,0.0,tumor,False,True
42303,56259,14144.61,40298.17,0.19,2.26,0.05,0.19,0.0,0.0,tumor,False,True
42304,56260,14080.91,40054.11,0.0,1.57,0.0,0.17,0.07,0.0,tumor,False,True
42305,56261,13916.42,39888.97,0.0,0.33,0.2,0.11,0.25,0.0,tumor,False,True
42306,56262,14267.95,40037.07,0.21,2.61,0.0,0.09,0.0,0.0,tumor,False,True
42307,56263,13838.17,39879.9,0.6,3.98,0.01,0.17,0.22,0.0,tumor,False,True
42308,56264,14135.65,40368.89,0.0,1.63,0.03,0.12,0.0,0.21,tumor,False,True
42309,56265,14062.98,40122.08,0.07,1.87,0.19,0.14,0.0,0.21,tumor,False,True
42310,56266,13848.23,40034.84,0.0,2.7,0.12,0.16,0.15,0.22,tumor,False,True
42311,56267,14221.75,40300.82,0.01,2.56,0.0,0.15,0.46,0.19,tumor,False,True
42312,56268,14110.56,40107.94,0.19,1.39,0.05,0.12,0.0,0.45,tumor,False,True
42313,56269,14230.18,39825.53,0.01,0.31,0.25,0.09,0.23,0.06,stroma,False,True
42314,56270,14024.21,40146.64,0.02,2.29,0.37,0.27,0.14,0.26,tumor,False,True
42315,56271,14225.2,39923.91,0.0,1.98,0.0,0.01,0.0,0.11,tumor,False,True
42316,56272,14181.23,40325.15,0.0,2.48,0.0,0.2,0.0,0.05,tumor,False,True
42317,56273,13824.07,40313.36,0.3,0.26,0.22,0.2,0.0,0.22,stroma,False,False
42318,56274,14076.62,39838.74,0.35,2.83,0.11,0.07,0.0,0.08,tumor,False,True
42319,56275,13860.51,39956.04,0.0,2.56,0.14,0.11,0.0,0.0,tumor,False,True
42320,56276,14133.08,40271.07,0.0,2.12,0.15,0.26,0.0,0.0,tumor,False,True
42321,56277,14068.37,39971.0,0.0,1.71,0.08,0.16,0.54,0.11,tumor,False,True
42322,56278,13834.51,40033.93,0.0,2.22,0.0,0.09,0.14,0.01,tumor,False,True
42323,56279,14211.62,40244.45,0.51,2.51,0.0,0.17,0.0,0.34,tumor,False,True
42324,56280,14207.6,40055.57,0.0,2.31,0.0,0.31,0.0,0.34,tumor,False,True
42325,56281,14136.53,40122.67,0.0,2.14,0.0,0.18,0.05,0.16,tumor,False,True
42326,56282,13974.18,40300.14,0.17,0.23,0.46,0.12,0.08,0.16,stroma,False,True
42327,56283,13965.72,40033.86,0.16,2.4,0.0,0.2,0.59,0.23,tumor,False,True
42328,56284,13886.11,40422.21,0.0,0.16,0.2,0.11,0.06,0.0,tumor,False,True
42329,56285,13951.3,39827.81,0.13,1.67,0.05,0.22,0.53,0.27,tumor,False,True
42330,56286,14080.59,40022.4,0.0,1.28,0.0,0.06,0.22,0.19,tumor,False,True
42331,56287,13848.34,40085.04,0.34,2.1,0.03,0.02,0.0,0.49,tumor,False,True
42332,56288,13887.11,40387.85,0.0,1.89,0.0,0.26,0.0,0.06,tumor,False,True
42333,56289,14061.47,40364.97,1.24,0.05,1.95,0.14,0.0,0.17,stroma,False,True
42334,56290,14211.73,39895.09,0.0,2.32,0.24,0.08,0.17,0.11,tumor,False,True
42335,56291,14042.54,39967.85,0.0,2.26,0.0,0.12,0.0,0.0,tumor,False,True
42336,56292,14170.36,39825.23,0.0,1.79,0.0,0.11,0.0,0.11,tumor,False,True
42337,56293,14069.98,40327.79,0.92,2.3,0.08,0.19,0.02,0.1,tumor,False,True
42338,56294,14116.12,40087.36,0.22,2.05,0.0,0.12,0.29,0.01,tumor,False,True
42339,56295,14200.69,40018.28,0.03,2.04,0.26,0.15,0.0,0.42,tumor,False,True
42340,56296,13887.16,40101.09,0.0,3.46,0.0,0.22,0.06,0.26,tumor,False,True
42341,56297,14217.53,39916.56,0.45,1.9,0.0,0.19,0.0,0.23,tumor,False,True
42342,56298,13877.35,40016.64,0.0,2.67,0.0,0.16,0.29,0.0,tumor,False,True
42343,56299,14362.13,40335.01,0.58,1.07,0.2,0.16,0.22,0.18,tumor,False,True
42344,56300,14028.15,39984.2,0.26,3.76,0.0,0.18,0.0,0.19,tumor,False,True
42345,56301,14171.57,40263.33,0.0,1.81,0.13,0.22,0.56,0.16,tumor,False,True
42346,56302,14148.92,39956.16,0.0,2.23,0.1,0.2,0.0,0.07,tumor,False,True
42347,56303,14222.35,39951.72,0.14,1.3,0.07,0.09,0.03,0.17,tumor,False,True
42348,56304,14330.02,40409.84,0.0,2.05,0.0,0.07,0.49,0.09,tumor,False,True
42349,56305,13953.87,40148.98,0.01,2.52,0.0,0.23,0.0,0.0,tumor,False,True
42350,56306,14254.68,39898.08,0.0,2.17,0.0,0.21,0.04,0.27,tumor,False,True
42351,56307,14368.95,40400.41,0.45,1.72,0.0,0.2,0.0,0.06,tumor,False,True
42352,56308,13873.14,39865.24,0.5,1.5,0.16,0.1,0.06,0.19,tumor,False,True
42353,56309,13921.51,40066.91,0.0,2.47,0.0,0.18,0.0,0.0,tumor,False,True
42354,56310,13917.73,39977.23,0.0,2.79,0.02,0.16,0.0,0.08,tumor,False,True
42355,56311,14406.58,40387.78,0.42,2.3,0.13,0.09,0.21,0.35,tumor,False,True
42356,56312,14209.55,40332.4,0.08,2.03,0.21,0.19,0.0,0.0,tumor,False,True
42357,56313,14086.57,40378.32,0.16,2.27,0.0,0.18,0.0,0.16,tumor,False,True
42358,56314,14249.31,40213.21,0.0,2.37,0.0,0.12,0.0,0.16,tumor,False,True
42359,56315,14102.58,40143.94,0.18,1.81,0.23,0.11,0.02,0.07,tumor,False,True
42360,56316,14165.85,40409.87,0.64,1.19,0.0,0.14,0.12,0.17,tumor,False,True
42361,56317,13889.46,39944.67,0.02,2.29,0.18,0.14,0.05,0.35,tumor,False,True
42362,56318,13890.16,40410.08,0.62,3.49,0.07,0.24,0.21,0.33,tumor,False,True
42363,56319,13864.14,40084.55,0.0,2.83,0.0,0.23,0.0,0.16,tumor,False,True
42364,56320,14075.46,40219.95,0.28,0.92,0.0,0.11,0.15,0.0,stroma,False,True
42365,56321,14008.42,40150.32,0.35,1.58,0.05,0.24,0.12,0.16,tumor,False,True
42366,56322,14329.37,40250.58,0.01,2.24,0.15,0.08,0.0,0.21,tumor,False,True
42367,56323,14203.07,39894.03,0.22,2.0,0.0,0.13,0.29,0.0,tumor,False,True
42368,56324,13952.71,40092.25,0.01,2.05,0.0,0.14,0.0,0.0,tumor,False,True
42369,56325,14183.12,39917.95,0.0,2.38,0.03,0.09,0.26,0.2,tumor,False,True
42370,56326,14210.7,40287.68,0.08,1.69,0.22,0.08,0.37,0.01,tumor,False,True
42371,56327,14093.44,40076.32,0.25,1.71,0.07,0.01,0.52,0.0,tumor,False,True
42372,56328,14259.67,40012.93,0.0,1.44,0.0,0.09,0.0,0.08,tumor,False,True
42373,56329,13861.53,39829.46,0.07,2.04,0.27,0.28,0.07,0.0,tumor,False,True
42374,56330,14117.96,40019.04,0.0,2.6,0.08,0.14,0.0,0.14,tumor,False,True
42375,56331,14274.38,40153.26,0.04,2.58,0.05,0.02,0.19,0.03,tumor,False,True
42376,56332,14135.04,39886.42,0.06,1.72,0.25,0.19,0.25,0.09,tumor,False,True
42377,56333,13938.74,39961.77,0.0,2.02,0.26,0.18,0.11,0.12,tumor,False,True
42378,56334,13832.93,39944.61,0.62,3.5,0.25,0.23,0.6,0.0,tumor,False,True
42379,56335,14223.83,40302.68,0.0,1.84,0.0,0.08,0.0,0.02,tumor,False,True
42380,56336,14332.99,39910.11,0.14,2.19,0.14,0.06,0.0,0.0,tumor,False,True
42381,56337,14154.77,40198.46,0.21,1.29,0.16,0.18,0.0,0.0,tumor,False,True
42382,56338,14338.67,40409.66,0.0,2.31,0.11,0.08,0.05,0.16,tumor,False,True
42383,56339,14011.66,39827.51,0.0,1.73,0.0,0.2,0.0,0.22,tumor,False,True
42384,56340,13916.91,40262.53,0.0,1.69,0.0,0.16,0.16,0.26,stroma,False,True
42385,56341,13835.69,40075.69,0.15,1.34,0.31,0.08,0.0,0.0,tumor,False,True
42386,56342,14383.95,40269.87,0.08,2.42,0.0,0.13,0.52,0.33,tumor,False,True
42387,56343,14280.65,40070.51,0.28,2.0,0.0,0.2,0.0,0.0,tumor,False,True
42388,56344,14373.82,39912.03,0.0,2.57,0.0,0.27,0.4,0.09,tumor,False,True
42389,56345,13902.7,39862.02,0.24,2.32,0.0,0.19,0.31,0.16,tumor,False,True
42390,56346,14374.15,40245.2,0.67,2.16,0.0,0.11,0.51,0.33,tumor,False,True
42391,56347,14316.37,39856.23,0.38,1.28,0.14,0.14,0.06,0.0,tumor,False,True
42392,56348,13927.59,39953.48,0.24,2.21,0.0,0.2,0.0,0.07,tumor,False,True
42393,56349,14399.01,40252.66,0.24,2.26,0.22,0.08,0.0,0.16,tumor,False,True
42394,56350,13932.08,39898.6,0.0,2.14,0.0,0.15,0.05,0.14,tumor,False,True
42395,56351,13992.89,39928.76,0.0,2.5,0.16,0.11,0.64,0.22,tumor,False,True
42396,56352,14381.07,40374.11,0.31,2.47,0.02,0.24,0.02,0.3,tumor,False,True
42397,56353,14241.74,39835.35,1.01,0.05,0.33,0.12,0.41,0.4,stroma,False,True
42398,56354,14297.72,39975.3,0.3,2.15,0.0,0.11,0.34,0.23,tumor,False,True
42399,56355,13971.54,40359.97,0.0,1.62,0.17,0.18,0.04,0.35,tumor,False,True
42400,56356,14141.23,40128.72,0.09,2.31,0.0,0.14,0.05,0.24,tumor,False,True
42401,56357,14225.8,39981.17,0.0,1.78,0.24,0.12,0.28,0.0,tumor,False,True
42402,56358,14355.87,39823.2,0.0,1.95,0.07,0.12,0.0,0.09,tumor,False,True
42403,56359,13976.94,40073.07,0.0,2.15,0.0,0.07,0.15,0.0,tumor,False,True
42404,56360,14163.57,39999.33,0.0,2.27,0.0,0.15,0.15,0.03,tumor,False,True
42405,56361,14117.63,39843.53,0.4,2.21,0.12,0.06,0.0,0.0,tumor,False,True
42406,56362,13965.63,39869.18,0.04,2.32,0.11,0.1,0.0,0.0,tumor,False,True
42407,56363,14358.54,40296.94,0.0,2.1,0.06,0.08,0.09,0.0,tumor,False,True
42408,56364,14337.52,40113.08,0.0,0.36,0.1,0.12,0.22,0.27,stroma,False,True
42409,56365,14046.49,40165.96,0.5,2.36,0.06,0.19,0.0,0.0,tumor,False,True
42410,56366,14149.99,40051.37,0.0,2.43,0.19,0.19,0.16,0.0,tumor,False,True
42411,56367,13873.72,40057.03,0.0,2.39,0.0,0.14,0.22,0.22,tumor,False,True
42412,56368,14099.84,40183.08,0.16,1.88,0.27,0.25,0.0,0.25,tumor,False,True
42413,56369,14037.93,40349.68,0.36,2.36,0.07,0.1,0.44,0.29,tumor,False,True
42414,56370,14034.18,40239.62,0.0,1.91,0.0,0.13,0.14,0.0,tumor,False,True
42415,56371,13909.57,40059.69,0.4,2.04,0.0,0.3,0.0,0.0,tumor,False,True
42416,56372,14216.92,40143.11,0.28,2.16,0.0,0.07,0.0,0.14,tumor,False,True
42417,56373,14410.63,40311.42,0.42,2.44,0.17,0.08,0.34,0.39,tumor,False,True
42418,56374,14168.37,39995.62,0.3,2.02,0.0,0.08,0.3,0.04,tumor,False,True
42419,56375,14228.61,40195.39,0.0,2.23,0.18,0.18,0.0,0.05,tumor,False,True
42420,56376,14314.61,40146.38,0.0,2.09,0.31,0.08,0.87,0.01,tumor,False,True
42421,56377,13862.97,39871.81,0.29,2.11,0.0,0.14,0.0,0.2,tumor,False,True
42422,56378,14165.72,40112.89,0.56,2.13,0.08,0.18,0.22,0.0,tumor,False,True
42423,56379,14057.22,40245.58,0.0,2.03,0.19,0.16,0.12,0.0,tumor,False,True
42424,56380,14063.9,39899.42,0.68,2.9,0.0,0.43,0.02,0.05,tumor,False,True
42425,56381,14005.19,39912.15,0.0,2.75,0.0,0.12,0.06,0.0,tumor,False,True
42426,56382,14172.65,40285.38,0.0,1.68,0.0,0.22,0.15,0.11,tumor,False,True
42427,56383,14276.6,40103.38,0.54,2.07,0.0,0.13,0.0,0.04,tumor,False,True
42428,56384,14196.13,40038.49,0.0,2.06,0.02,0.18,0.27,0.16,tumor,False,True
42429,56385,13930.16,40310.91,0.42,0.14,0.21,0.09,0.15,0.21,stroma,False,True
42430,56386,14303.73,40340.99,0.01,2.45,0.15,0.05,0.0,0.0,tumor,False,True
42431,56387,13892.08,40356.26,0.0,0.6,0.0,0.15,0.44,0.08,stroma,False,True
42432,56388,14333.98,40091.56,0.0,0.74,0.0,0.11,0.0,0.13,stroma,False,True
42433,56389,14331.19,39989.9,0.0,2.77,0.0,0.07,0.0,0.07,tumor,False,True
42434,56390,14160.39,40120.94,0.0,2.47,0.06,0.16,0.21,0.12,tumor,False,True
42435,56391,14034.81,40161.16,0.18,0.83,0.0,0.08,0.0,0.09,stroma,False,True
42436,56392,13881.18,40277.11,0.04,1.71,0.0,0.09,0.0,0.23,stroma,False,True
42437,56393,13863.71,39938.19,0.24,1.28,0.0,0.25,0.0,0.0,tumor,False,True
42438,56394,14227.07,40089.69,0.01,2.75,0.02,0.18,0.0,0.15,tumor,False,True
42439,56395,14085.72,40006.61,0.08,2.03,0.04,0.21,0.44,0.0,tumor,False,True
42440,56396,14202.05,40211.15,0.0,1.8,0.14,0.01,0.0,0.0,tumor,False,True
42441,56397,14352.99,40266.52,0.25,2.26,0.31,0.16,0.0,0.0,tumor,False,True
42442,56398,14247.82,40130.4,0.13,2.77,0.0,0.07,0.13,0.04,tumor,False,True
42443,56399,14010.91,39927.21,0.0,1.67,0.04,0.19,0.0,0.0,tumor,False,True
42444,56400,14267.92,40241.13,0.22,1.52,0.0,0.16,0.18,0.0,tumor,False,True
42445,56401,13924.03,39896.11,0.0,1.95,0.03,0.07,0.0,0.2,tumor,False,True
42446,56402,14371.02,40386.31,0.0,1.83,0.37,0.23,0.45,0.0,tumor,False,True
42447,56403,14176.78,40244.92,0.0,2.05,0.25,0.15,0.0,0.27,tumor,False,True
42448,56404,13819.87,39892.83,0.54,0.5,0.03,0.19,0.1,0.33,stroma,False,True
42449,56405,14332.53,40102.69,0.19,0.22,0.0,0.09,0.29,0.51,stroma,False,True
42450,56406,14327.26,40378.53,0.44,1.72,0.0,0.05,0.0,0.1,tumor,False,True
42451,56407,13959.09,39883.1,0.19,2.58,0.02,0.08,0.0,0.27,tumor,False,True
42452,56408,13988.37,40149.98,0.42,2.49,0.0,0.0,0.0,0.15,tumor,False,True
42453,56409,14093.45,39912.84,0.0,2.52,0.0,0.04,0.58,0.0,tumor,False,True
42454,56410,13872.5,40337.98,0.0,3.27,0.23,0.18,0.0,0.27,tumor,False,True
42455,56411,14122.52,39997.16,0.39,2.87,0.13,0.16,0.04,0.04,tumor,False,True
42456,56412,14320.34,39933.78,0.51,1.9,0.1,0.06,0.0,0.23,tumor,False,True
42457,56413,14320.78,40137.85,0.0,2.54,0.0,0.14,0.0,0.26,tumor,False,True
42458,56414,14041.95,39995.59,0.46,1.08,0.34,0.2,0.69,0.25,tumor,False,True
42459,56415,13873.54,39929.99,0.29,1.95,0.18,0.08,0.22,0.1,tumor,False,True
42460,56416,14042.33,40062.29,0.11,2.17,0.0,0.11,0.22,0.0,tumor,False,True
42461,56417,14012.59,40367.51,0.46,1.54,0.08,0.18,0.0,0.36,tumor,False,True
42462,56418,14269.49,40144.1,0.0,2.41,0.0,0.18,0.22,0.09,tumor,False,True
42463,56419,14209.18,39985.67,0.23,1.89,0.13,0.13,0.0,0.27,tumor,False,True
42464,56420,14220.88,40042.25,0.0,1.84,0.0,0.18,0.06,0.46,tumor,False,True
42465,56421,14045.2,40354.58,0.0,1.81,0.0,0.18,0.37,0.48,tumor,False,True
42466,56422,13942.81,39841.11,0.0,1.71,0.0,0.08,0.27,0.16,tumor,False,True
42467,56423,14055.23,39961.37,0.18,2.29,0.0,0.13,0.0,0.0,tumor,False,True
42468,56424,13925.51,40037.62,0.0,2.13,0.03,0.2,0.11,0.24,tumor,False,True
42469,56425,13907.91,39873.9,0.0,3.09,0.06,0.11,0.0,0.08,tumor,False,True
42470,56426,14119.54,39991.52,0.0,2.28,0.27,0.17,0.37,0.22,tumor,False,True
42471,56427,14259.43,40296.52,0.0,1.9,0.0,0.19,0.36,0.0,tumor,False,True
42472,56428,14187.63,40193.86,0.24,2.22,0.0,0.11,0.22,0.0,tumor,False,True
42473,56429,14400.27,40201.85,0.62,2.01,0.0,0.16,0.37,0.26,tumor,False,True
42474,56430,14268.33,39872.83,0.2,0.41,0.23,0.12,0.74,0.0,stroma,False,True
42475,56431,13903.68,40280.77,0.0,0.15,0.1,0.21,0.26,0.25,stroma,False,True
42476,56432,14045.22,40246.57,0.0,2.3,0.21,0.11,0.0,0.08,tumor,False,True
42477,56433,13900.1,40031.57,0.03,2.24,0.11,0.08,0.33,0.03,tumor,False,True
42478,56434,14190.63,40300.2,0.31,1.79,0.06,0.13,0.0,0.32,tumor,False,True
42479,56435,14149.44,40062.74,0.62,2.66,0.0,0.19,0.2,0.0,tumor,False,True
42480,56436,14319.28,39924.95,0.21,2.61,0.0,0.17,0.43,0.1,tumor,False,True
42481,56437,14124.19,39871.32,0.16,2.03,0.12,0.17,0.08,0.03,tumor,False,True
42482,56438,14008.16,40099.87,0.0,1.53,0.11,0.04,0.0,0.1,tumor,False,True
42483,56439,13883.12,39821.63,0.18,2.65,0.0,0.18,0.0,0.0,tumor,False,True
42484,56440,14109.07,40248.66,0.0,2.33,0.0,0.19,0.0,0.0,tumor,False,True
42485,56441,13914.15,39864.04,0.34,1.9,0.02,0.08,0.18,0.05,tumor,False,True
42486,56442,14351.32,39854.27,0.0,2.24,0.0,0.25,0.04,0.02,tumor,False,True
42487,56443,14252.15,40052.21,0.0,2.84,0.04,0.18,0.0,0.11,tumor,False,True
42488,56444,14216.7,39822.36,0.11,0.18,0.01,0.09,0.2,0.07,stroma,False,True
42489,56445,14253.36,40180.18,0.33,3.96,0.06,0.24,0.17,0.06,tumor,False,True
42490,56446,14333.43,40351.29,0.12,2.14,0.0,0.15,0.12,0.11,tumor,False,True
42491,56447,14246.5,40294.39,0.0,1.63,0.0,0.07,0.15,0.17,tumor,False,True
42492,56448,14102.27,40185.26,0.0,2.22,0.21,0.09,0.05,0.33,tumor,False,True
42493,56449,13885.79,39854.32,0.12,2.07,0.0,0.1,0.37,0.0,tumor,False,True
42494,56450,14189.8,40082.56,0.27,2.07,0.07,0.17,0.13,0.0,tumor,False,True
42495,56451,14115.33,40071.42,0.19,1.11,0.21,0.1,0.0,0.11,tumor,False,True
42496,56452,14106.72,39950.0,0.27,2.32,0.17,0.08,0.03,0.01,tumor,False,True
42497,56453,13964.46,40021.46,0.0,2.3,0.06,0.05,0.0,0.17,tumor,False,True
42498,56454,14129.17,40001.01,0.09,2.23,0.07,0.18,0.13,0.11,tumor,False,True
42499,56455,14360.54,40074.06,0.54,2.14,0.0,0.12,0.38,0.17,tumor,False,True
42500,56456,14258.7,40367.7,0.38,1.83,0.05,0.16,0.0,0.29,tumor,False,True
42501,56457,14095.04,40251.06,0.0,1.74,0.04,0.08,0.0,0.03,tumor,False,True
42502,56458,14087.79,39915.23,0.0,2.26,0.16,0.17,0.32,0.41,tumor,False,True
42503,56459,14016.19,40062.63,0.0,3.43,0.0,0.18,0.31,0.02,tumor,False,True
42504,56460,14154.05,39845.12,0.0,2.0,0.0,0.19,0.0,0.0,tumor,False,True
42505,56461,14324.6,40306.34,0.29,2.44,0.29,0.09,0.0,0.14,tumor,False,True
42506,56462,14249.6,40000.66,0.0,1.81,0.0,0.25,0.0,0.37,tumor,False,True
42507,56463,13921.31,39980.57,0.07,1.89,0.15,0.1,0.0,0.16,tumor,False,True
42508,56464,14340.59,39874.41,0.0,1.95,0.07,0.14,0.0,0.15,tumor,False,True
42509,56465,14068.84,40244.76,0.35,0.66,0.13,0.15,0.19,0.15,stroma,False,True
42510,56466,13965.46,40260.51,0.0,0.68,0.0,0.11,0.5,0.04,stroma,False,True
42511,56467,14309.54,40411.18,0.27,1.19,0.0,0.04,0.0,0.0,tumor,False,True
42512,56468,13865.91,40284.57,0.16,1.06,0.11,0.14,0.1,0.23,stroma,False,True
42513,56469,14223.32,40006.89,0.39,2.09,0.0,0.12,0.24,0.0,tumor,False,True
42514,56470,14213.14,40340.87,0.0,2.04,0.15,0.16,0.2,0.12,tumor,False,True
42515,56471,13994.54,39837.34,0.44,1.98,0.13,0.08,0.0,0.0,tumor,False,True
42516,56472,14349.94,40227.65,0.38,3.62,0.12,0.1,0.41,0.03,tumor,False,True
42517,56473,14340.48,39923.74,0.0,2.05,0.0,0.18,0.0,0.14,tumor,False,True
42518,56474,14376.39,40374.44,0.1,1.85,0.0,0.06,0.55,0.18,tumor,False,True
42519,56475,14134.32,40230.98,0.18,1.88,0.22,0.17,0.0,0.42,tumor,False,True
42520,56476,14238.91,39964.71,0.31,1.96,0.0,0.12,0.0,0.36,tumor,False,True
42521,56477,14300.56,40067.87,0.0,1.66,0.05,0.11,0.07,0.02,tumor,False,True
42522,56478,14232.99,40169.04,0.32,1.66,0.0,0.09,0.02,0.0,tumor,False,True
42523,56479,14053.97,40101.47,0.43,3.01,0.18,0.03,0.0,0.0,tumor,False,True
42524,56480,14381.32,40215.27,0.03,1.67,0.0,0.16,0.01,0.13,tumor,False,True
42525,56481,14256.29,39832.82,0.0,2.79,0.18,0.11,0.0,0.05,tumor,False,True
42526,56482,14312.87,40170.84,0.0,1.39,0.28,0.18,0.0,0.2,tumor,False,True
42527,56483,14344.68,40307.46,0.03,1.9,0.14,0.15,0.0,0.18,tumor,False,True
42528,56484,14285.74,40325.48,0.0,2.04,0.22,0.07,0.0,0.0,tumor,False,True
42529,56485,14331.53,40041.06,0.0,0.23,0.05,0.08,0.0,0.47,stroma,False,True
42530,56486,14314.19,39998.42,0.0,2.19,0.01,0.03,0.0,0.0,tumor,False,True
42531,56487,14119.75,40291.79,0.22,1.99,0.05,0.09,0.0,0.01,tumor,False,True
42532,56488,13823.95,39850.52,0.0,0.77,0.12,0.08,0.03,0.03,stroma,False,True
42533,56489,14107.08,40121.19,0.08,2.01,0.17,0.2,0.0,0.24,tumor,False,True
42534,56490,14356.62,40357.56,0.0,2.45,0.0,0.07,0.29,0.13,tumor,False,True
42535,56491,14081.98,40229.28,0.16,0.65,0.14,0.14,0.0,0.21,stroma,False,True
42536,56492,13974.34,39979.48,0.0,2.49,0.0,0.1,0.0,0.24,tumor,False,True
42537,56493,13856.13,40032.59,0.0,2.96,0.07,0.19,0.0,0.19,tumor,False,True
42538,56494,13954.33,40332.03,0.0,0.22,0.17,0.09,0.0,0.35,stroma,False,True
42539,56495,14293.61,39944.24,0.0,2.04,0.12,0.2,0.16,0.03,tumor,False,True
42540,56496,14228.79,40247.31,0.11,2.46,0.0,0.19,0.63,0.4,tumor,False,True
42541,56497,14021.35,40343.23,0.35,1.95,0.07,0.15,0.0,0.0,tumor,False,True
42542,56498,13872.45,39914.31,0.77,1.87,0.15,0.09,0.0,0.26,tumor,False,True
42543,56499,13927.72,40038.21,0.0,2.36,0.01,0.14,0.02,0.26,tumor,False,True
42544,56500,14255.21,40293.94,0.0,2.7,0.11,0.17,0.0,0.06,tumor,False,True
42545,56501,14403.12,39876.24,0.0,2.06,0.08,0.13,0.1,0.0,tumor,False,True
42546,56502,14184.33,40047.27,0.0,1.64,0.05,0.21,0.36,0.06,tumor,False,True
42547,56503,14096.85,40040.3,0.0,1.67,0.13,0.21,0.0,0.21,tumor,False,True
42548,56504,13895.74,39834.77,0.05,2.71,0.15,0.13,0.22,0.0,tumor,False,True
